Date,Revenue,COGS,year,month,day,day_of_week,day_of_year,week_of_year,quarter,season,month_sin,month_cos,dow_sin,dow_cos,days_to_tet,days_since_tet,is_tet_week,days_since_payday,rev_lag_548,rev_lag_728,rev_lag_1092,rev_rmean_from728_7,rev_rstd_from728_7,rev_rmean_from728_30,rev_rstd_from728_30,season_avg_orders,season_avg_traffic,season_avg_bounce,dlinear_pred,log_revenue
2012-10-03,3515132.03,2762823.63,2012,10,3,2,277,40,4,3,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,365,365,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.08163265306122,17968.25,0.004585454545454545,15.497996121190779,15.072587928883435
2012-10-04,2398137.74,1902425.74,2012,10,4,3,278,40,4,3,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,365,365,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.06122448979592,18219.244444444445,0.0044146666666666666,15.497996121190779,14.690203469443095
2012-10-05,2665953.06,2064899.19,2012,10,5,4,279,40,4,3,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,365,365,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.9375,18182.590909090908,0.004208636363636364,15.497996121190779,14.79607254776437
2012-10-06,2205266.94,1755004.4,2012,10,6,5,280,40,4,3,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,365,365,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.42857142857143,18380.533333333333,0.004473555555555555,15.497996121190779,14.606359574219994
2012-10-07,3389598.07,2725469.75,2012,10,7,6,281,40,4,3,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,365,365,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.35416666666667,17851.772727272728,0.004600227272727273,15.497996121190779,15.036222203925792
2012-10-08,4037039.45,3285493.04,2012,10,8,0,282,41,4,3,-0.8660254037844386,0.5000000000000001,0.0,1.0,365,365,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.75510204081633,18132.727272727272,0.0045134090909090905,15.497996121190779,15.211022419601575
2012-10-09,4298675.76,3472700.63,2012,10,9,1,283,41,4,3,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,365,365,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.14285714285714,18037.06818181818,0.0042625,15.497996121190779,15.273817803072568
2012-10-10,3548716.67,2839202.59,2012,10,10,2,284,41,4,3,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,365,365,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.08163265306122,17968.25,0.004585454545454545,15.497996121190779,15.082096876477731
2012-10-11,3421490.39,2765374.16,2012,10,11,3,285,41,4,3,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,365,365,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.06122448979592,18219.244444444445,0.0044146666666666666,15.497996121190779,15.045587092931365
2012-10-12,2380119.87,1830898.15,2012,10,12,4,286,41,4,3,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,365,365,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.9375,18182.590909090908,0.004208636363636364,15.497996121190779,14.682661830072393
2012-10-13,2798011.44,2256579.15,2012,10,13,5,287,41,4,3,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,365,365,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.42857142857143,18380.533333333333,0.004473555555555555,15.497996121190779,14.84441988023056
2012-10-14,3055629.78,2516987.32,2012,10,14,6,288,41,4,3,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,365,365,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.35416666666667,17851.772727272728,0.004600227272727273,15.497996121190779,14.93249660390663
2012-10-15,3234517.3,2632811.8,2012,10,15,0,289,42,4,3,-0.8660254037844386,0.5000000000000001,0.0,1.0,365,365,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.75510204081633,18132.727272727272,0.0045134090909090905,15.497996121190779,14.98939057220253
2012-10-16,3549298.21,2763325.25,2012,10,16,1,290,42,4,3,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,365,365,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.14285714285714,18037.06818181818,0.0042625,15.497996121190779,15.082260736330738
2012-10-17,3818048.0,3108682.75,2012,10,17,2,291,42,4,3,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,365,365,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.08163265306122,17968.25,0.004585454545454545,15.497996121190779,15.155250117129949
2012-10-18,2909728.89,2301277.14,2012,10,18,3,292,42,4,3,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,365,365,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.06122448979592,18219.244444444445,0.0044146666666666666,15.497996121190779,14.88357081353367
2012-10-19,2877379.81,2352068.71,2012,10,19,4,293,42,4,3,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,365,365,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.9375,18182.590909090908,0.004208636363636364,15.497996121190779,14.872390997347567
2012-10-20,3242557.3,2647331.71,2012,10,20,5,294,42,4,3,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,365,365,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.42857142857143,18380.533333333333,0.004473555555555555,15.497996121190779,14.991873174964837
2012-10-21,2395609.91,1920246.47,2012,10,21,6,295,42,4,3,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,365,365,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.35416666666667,17851.772727272728,0.004600227272727273,15.497996121190779,14.689148833544742
2012-10-22,3596158.34,2873316.18,2012,10,22,0,296,43,4,3,-0.8660254037844386,0.5000000000000001,0.0,1.0,365,365,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.75510204081633,18132.727272727272,0.0045134090909090905,15.497996121190779,15.0953769839368
2012-10-23,3999141.88,3151858.27,2012,10,23,1,297,43,4,3,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,365,365,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.14285714285714,18037.06818181818,0.0042625,15.497996121190779,15.201590616122925
2012-10-24,3829179.99,3037851.31,2012,10,24,2,298,43,4,3,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,365,365,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.08163265306122,17968.25,0.004585454545454545,15.497996121190779,15.158161497558568
2012-10-25,3104460.52,2528526.7,2012,10,25,3,299,43,4,3,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,365,365,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.06122448979592,18219.244444444445,0.0044146666666666666,15.497996121190779,14.948350834799653
2012-10-26,2138927.17,1671777.12,2012,10,26,4,300,43,4,3,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,365,365,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.9375,18182.590909090908,0.004208636363636364,15.497996121190779,14.575815406388015
2012-10-27,2816872.34,2296869.06,2012,10,27,5,301,43,4,3,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,365,365,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.42857142857143,18380.533333333333,0.004473555555555555,15.497996121190779,14.851138083121352
2012-10-28,6259883.83,5044146.85,2012,10,28,6,302,43,4,3,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,365,365,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.35416666666667,17851.772727272728,0.004600227272727273,15.497996121190779,15.649672345143463
2012-10-29,5424539.1,4294440.71,2012,10,29,0,303,44,4,3,-0.8660254037844386,0.5000000000000001,0.0,1.0,365,365,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.75510204081633,18132.727272727272,0.0045134090909090905,15.497996121190779,15.506443679603715
2012-10-30,6347274.89,5049887.71,2012,10,30,1,304,44,4,3,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,365,365,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.14285714285714,18037.06818181818,0.0042625,15.497996121190779,15.663536285123964
2012-10-31,4942677.89,3871571.88,2012,10,31,2,305,44,4,3,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,365,365,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.08163265306122,17968.25,0.004585454545454545,15.497996121190779,15.413418027605601
2012-11-01,5536748.35,4440955.34,2012,11,1,3,306,44,4,4,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,365,365,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.31914893617021,15186.333333333334,0.0046835714285714284,15.497996121190779,15.526918126584695
2012-11-02,1936831.08,1547786.14,2012,11,2,4,307,44,4,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,100,365,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.20833333333333,15150.67441860465,0.004477441860465116,15.497996121190779,14.476564247872366
2012-11-03,2911848.61,2151815.97,2012,11,3,5,308,44,4,4,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,99,365,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.38297872340425,14930.279069767443,0.004776744186046512,15.497996121190779,14.884299042047486
2012-11-04,2658832.75,2131401.7,2012,11,4,6,309,44,4,4,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,98,365,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.51063829787235,15315.488372093023,0.0045460465116279065,15.497996121190779,14.793398144765405
2012-11-05,3332448.46,2732792.99,2012,11,5,0,310,45,4,4,-0.5000000000000004,0.8660254037844384,0.0,1.0,97,365,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.91489361702128,15394.46511627907,0.004477906976744186,15.497996121190779,15.019218165128551
2012-11-06,3439495.01,2809375.18,2012,11,6,1,311,45,4,4,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,96,365,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.40425531914893,15146.441860465116,0.004526046511627906,15.497996121190779,15.0508355098952
2012-11-07,1969815.91,1538155.1,2012,11,7,2,312,45,4,4,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,95,365,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.61702127659575,15491.813953488372,0.0043148837209302324,15.497996121190779,14.493451157308773
2012-11-08,2197716.17,1723412.77,2012,11,8,3,313,45,4,4,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,94,365,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.31914893617021,15186.333333333334,0.0046835714285714284,15.497996121190779,14.602929729597074
2012-11-09,2920310.06,2308918.6,2012,11,9,4,314,45,4,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,93,365,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.20833333333333,15150.67441860465,0.004477441860465116,15.497996121190779,14.887200695968085
2012-11-10,3124993.27,2475389.25,2012,11,10,5,315,45,4,4,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,92,365,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.38297872340425,14930.279069767443,0.004776744186046512,15.497996121190779,14.954943007550957
2012-11-11,3484874.3,2713727.18,2012,11,11,6,316,45,4,4,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,91,365,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.51063829787235,15315.488372093023,0.0045460465116279065,15.497996121190779,15.063942819614049
2012-11-12,3806978.06,3077336.49,2012,11,12,0,317,46,4,4,-0.5000000000000004,0.8660254037844384,0.0,1.0,90,365,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.91489361702128,15394.46511627907,0.004477906976744186,15.497996121190779,15.152346534955496
2012-11-13,3848498.06,3048755.92,2012,11,13,1,318,46,4,4,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,89,365,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.40425531914893,15146.441860465116,0.004526046511627906,15.497996121190779,15.163193775705473
2012-11-14,3213518.64,2550177.92,2012,11,14,2,319,46,4,4,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,88,365,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.61702127659575,15491.813953488372,0.0043148837209302324,15.497996121190779,14.982877355490999
2012-11-15,2996358.37,2282178.26,2012,11,15,3,320,46,4,4,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,87,365,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.31914893617021,15186.333333333334,0.0046835714285714284,15.497996121190779,14.912908566359073
2012-11-16,2851503.98,2255928.16,2012,11,16,4,321,46,4,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,86,365,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.20833333333333,15150.67441860465,0.004477441860465116,15.497996121190779,14.863357476026442
2012-11-17,3258479.4,2499839.57,2012,11,17,5,322,46,4,4,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,85,365,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.38297872340425,14930.279069767443,0.004776744186046512,15.497996121190779,14.996771509698888
2012-11-18,3292697.97,2632996.71,2012,11,18,6,323,46,4,4,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,84,365,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.51063829787235,15315.488372093023,0.0045460465116279065,15.497996121190779,15.007218142056896
2012-11-19,4654711.93,3714724.53,2012,11,19,0,324,47,4,4,-0.5000000000000004,0.8660254037844384,0.0,1.0,83,365,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.91489361702128,15394.46511627907,0.004477906976744186,15.497996121190779,15.35339079761875
2012-11-20,3532139.01,2841184.71,2012,11,20,1,325,47,4,4,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,82,365,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.40425531914893,15146.441860465116,0.004526046511627906,15.497996121190779,15.077414480350678
2012-11-21,3144567.59,2465022.82,2012,11,21,2,326,47,4,4,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,81,365,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.61702127659575,15491.813953488372,0.0043148837209302324,15.497996121190779,14.961187265416623
2012-11-22,2661394.83,2082526.75,2012,11,22,3,327,47,4,4,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,80,365,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.31914893617021,15186.333333333334,0.0046835714285714284,15.497996121190779,14.794361291246034
2012-11-23,3625609.77,2879673.14,2012,11,23,4,328,47,4,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,79,365,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.20833333333333,15150.67441860465,0.004477441860465116,15.497996121190779,15.103533320354218
2012-11-24,2283866.51,1759438.38,2012,11,24,5,329,47,4,4,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,78,365,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.38297872340425,14930.279069767443,0.004776744186046512,15.497996121190779,14.641380840194605
2012-11-25,2891169.43,2288045.69,2012,11,25,6,330,47,4,4,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,77,365,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.51063829787235,15315.488372093023,0.0045460465116279065,15.497996121190779,14.877171971180639
2012-11-26,3626699.25,2942841.67,2012,11,26,0,331,48,4,4,-0.5000000000000004,0.8660254037844384,0.0,1.0,76,365,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.91489361702128,15394.46511627907,0.004477906976744186,15.497996121190779,15.10383377079138
2012-11-27,4703189.22,3751057.26,2012,11,27,1,332,48,4,4,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,75,365,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.40425531914893,15146.441860465116,0.004526046511627906,15.497996121190779,15.363751606632743
2012-11-28,3980270.66,3143037.5,2012,11,28,2,333,48,4,4,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,74,365,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.61702127659575,15491.813953488372,0.0043148837209302324,15.497996121190779,15.196860631212674
2012-11-29,3116036.61,2564940.27,2012,11,29,3,334,48,4,4,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,73,365,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.31914893617021,15186.333333333334,0.0046835714285714284,15.497996121190779,14.952072755861424
2012-11-30,3184691.98,2466641.44,2012,11,30,4,335,48,4,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,72,365,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.20833333333333,15150.67441860465,0.004477441860465116,15.497996121190779,14.97386644673765
2012-12-01,3064822.76,2435991.34,2012,12,1,5,336,48,4,4,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,71,365,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.10204081632654,17153.5,0.004382954545454545,15.497996121190779,14.935500624883552
2012-12-02,1765509.34,1464812.23,2012,12,2,6,337,48,4,4,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,70,365,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,17273.045454545456,0.0045095454545454544,15.497996121190779,14.383950351031247
2012-12-03,2315389.05,1807129.65,2012,12,3,0,338,49,4,4,-2.4492935982947064e-16,1.0,0.0,1.0,69,365,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.79591836734693,17160.06818181818,0.004697727272727273,15.497996121190779,14.655088719430893
2012-12-04,2382954.42,1864688.02,2012,12,4,1,339,49,4,4,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,68,365,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.6734693877551,17404.244444444445,0.004415111111111111,15.497996121190779,14.683852048394352
2012-12-05,2286277.45,1849992.69,2012,12,5,2,340,49,4,4,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,67,365,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.39583333333334,17019.136363636364,0.0045604545454545455,15.497996121190779,14.642435922568234
2012-12-06,2733678.5,2184618.1,2012,12,6,3,341,49,4,4,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,66,365,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.77551020408163,17265.933333333334,0.004345555555555556,15.497996121190779,14.821159061888864
2012-12-07,2065198.04,1633326.72,2012,12,7,4,342,49,4,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,65,365,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.58333333333334,16685.5,0.004244545454545455,15.497996121190779,14.540737167141502
2012-12-08,2087384.34,1719369.91,2012,12,8,5,343,49,4,4,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,64,365,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.10204081632654,17153.5,0.004382954545454545,15.497996121190779,14.5514228072525
2012-12-09,2430122.78,1883727.02,2012,12,9,6,344,49,4,4,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,63,365,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,17273.045454545456,0.0045095454545454544,15.497996121190779,14.703452752291026
2012-12-10,2542389.69,2015472.58,2012,12,10,0,345,50,4,4,-2.4492935982947064e-16,1.0,0.0,1.0,62,365,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.79591836734693,17160.06818181818,0.004697727272727273,15.497996121190779,14.74861541286361
2012-12-11,3699430.17,3001083.16,2012,12,11,1,346,50,4,4,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,61,365,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.6734693877551,17404.244444444445,0.004415111111111111,15.497996121190779,15.123689627957742
2012-12-12,4386420.92,3545221.89,2012,12,12,2,347,50,4,4,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,60,365,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.39583333333334,17019.136363636364,0.0045604545454545455,15.497996121190779,15.29402440032376
2012-12-13,2326824.81,1839144.84,2012,12,13,3,348,50,4,4,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,59,365,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.77551020408163,17265.933333333334,0.004345555555555556,15.497996121190779,14.660015583444759
2012-12-14,2659317.57,2101555.8,2012,12,14,4,349,50,4,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,58,365,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.58333333333334,16685.5,0.004244545454545455,15.497996121190779,14.7935804712473
2012-12-15,3385542.75,2693057.28,2012,12,15,5,350,50,4,4,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,57,365,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.10204081632654,17153.5,0.004382954545454545,15.497996121190779,15.035025086583163
2012-12-16,3484853.43,2706611.68,2012,12,16,6,351,50,4,4,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,56,365,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,17273.045454545456,0.0045095454545454544,15.497996121190779,15.06393683085959
2012-12-17,4281691.85,3433745.61,2012,12,17,0,352,51,4,4,-2.4492935982947064e-16,1.0,0.0,1.0,55,365,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.79591836734693,17160.06818181818,0.004697727272727273,15.497996121190779,15.269859015059243
2012-12-18,4394537.67,3473710.24,2012,12,18,1,353,51,4,4,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,54,365,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.6734693877551,17404.244444444445,0.004415111111111111,15.497996121190779,15.295873116584028
2012-12-19,3785472.73,3004383.53,2012,12,19,2,354,51,4,4,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,53,365,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.39583333333334,17019.136363636364,0.0045604545454545455,15.497996121190779,15.146681596863326
2012-12-20,3905985.95,3132486.67,2012,12,20,3,355,51,4,4,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,52,365,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.77551020408163,17265.933333333334,0.004345555555555556,15.497996121190779,15.178021049399355
2012-12-21,3966203.09,3174444.37,2012,12,21,4,356,51,4,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,51,365,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.58333333333334,16685.5,0.004244545454545455,15.497996121190779,15.193320046647091
2012-12-22,3225123.87,2559516.54,2012,12,22,5,357,51,4,4,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,50,365,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.10204081632654,17153.5,0.004382954545454545,15.497996121190779,14.986482226842279
